# BUSCO version is: 3.1.0 
# The lineage dataset is: arthropoda_odb9 (Creation date: 2017-02-07, number of species: 60, number of BUSCOs: 1066)
# To reproduce this run: python /usr/bin/run_BUSCO.py -i /cl_tmp/hahnc/Oribatid/transcriptomes/GCA_003956705.1_VIB_BreviYothersi_1.0_genomic.fna -o B_yothersi.B_yothersi.GCA_003956705.1_VIB_BreviYothersi_1.0 -l /usr/people/EDVZ/hahnc/BUSCOS/arthropoda_odb9/ -m genome -c 8 --long -sp fly --augustus_parameters '--progress=true'
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG090X076T	Complete	QZCP01000050.1	79564	80947	103.3	197
EOG090X0770	Complete	QZCP01000216.1	60087	61804	497.0	302
EOG090X0784	Complete	QZCP01000060.1	160744	162271	230.6	354
EOG090X078K	Complete	QZCP01000357.1	13252	14628	139.5	178
EOG090X078Z	Complete	QZCP01000001.1	457462	463653	540.5	283
EOG090X07AI	Duplicated	QZCP01000008.1	23910	34783	413.4	311
EOG090X07AI	Duplicated	QZCP01000052.1	238723	246959	419.5	254
EOG090X07AW	Complete	QZCP01000246.1	178281	189221	606.8	396
EOG090X07B2	Duplicated	QZCP01000149.1	21150	22888	195.8	176
EOG090X07B2	Duplicated	QZCP01000679.1	225269	228013	207.2	176
EOG090X07B6	Complete	QZCP01000135.1	308819	317501	77.9	123
EOG090X07BN	Complete	QZCP01000830.1	122659	124676	206.2	118
EOG090X07BV	Complete	QZCP01000081.1	106604	109719	603.9	357
EOG090X07CE	Complete	QZCP01000312.1	131350	137699	302.7	202
EOG090X07CF	Complete	QZCP01000323.1	235371	240389	548.2	291
EOG090X07D3	Complete	QZCP01000150.1	50670	59144	377.2	269
EOG090X07E2	Complete	QZCP01000245.1	42664	44165	506.0	296
EOG090X07E6	Complete	QZCP01000035.1	270427	271686	139.0	306
EOG090X07ET	Complete	QZCP01000453.1	9439	16692	303.7	223
EOG090X07G2	Complete	QZCP01000076.1	61013	62851	516.2	306
EOG090X07H9	Complete	QZCP01000184.1	49589	50883	219.0	373
EOG090X07HG	Complete	QZCP01000576.1	3956	5395	374.3	290
EOG090X07HN	Complete	QZCP01000490.1	182308	184625	293.9	278
EOG090X07I2	Complete	QZCP01000060.1	144998	146280	357.4	270
EOG090X07IA	Complete	QZCP01000010.1	144416	166555	241.0	212
EOG090X07IC	Complete	QZCP01000050.1	107168	117939	254.5	219
EOG090X07J3	Complete	QZCP01000512.1	218877	220753	373.3	244
EOG090X07J4	Complete	QZCP01000501.1	190964	193042	275.9	271
EOG090X07J8	Complete	QZCP01000028.1	90038	91558	464.3	360
EOG090X07JL	Complete	QZCP01000830.1	165856	169849	592.7	328
EOG090X07K0	Complete	QZCP01000057.1	114943	120662	459.5	242
EOG090X07KM	Complete	QZCP01000126.1	29740	35910	313.2	254
EOG090X07KN	Missing
EOG090X07KO	Fragmented	QZCP01000046.1	294916	300202	175.1	170
EOG090X07KR	Complete	QZCP01000190.1	84876	88603	283.2	249
EOG090X07L3	Complete	QZCP01000026.1	125742	127721	399.3	278
EOG090X07LH	Complete	QZCP01000146.1	209377	215169	282.1	270
EOG090X07MB	Complete	QZCP01000135.1	311537	313172	365.1	228
EOG090X07N7	Complete	QZCP01000126.1	52104	54413	326.9	242
EOG090X07N9	Complete	QZCP01000013.1	306999	312481	412.3	367
EOG090X07NA	Complete	QZCP01000844.1	2951	9814	244.3	308
EOG090X07NG	Complete	QZCP01000266.1	20280	26357	245.5	202
EOG090X07NR	Complete	QZCP01000166.1	51461	56518	125.7	119
EOG090X07NU	Complete	QZCP01000053.1	138439	141826	419.9	256
EOG090X07NZ	Complete	QZCP01000058.1	25816	30395	425.1	300
EOG090X07PD	Complete	QZCP01000093.1	72463	82924	155.7	373
EOG090X07PL	Complete	QZCP01000050.1	95356	99364	303.7	242
EOG090X07QN	Complete	QZCP01000101.1	256450	260491	556.4	333
EOG090X07RL	Complete	QZCP01000835.1	72546	75257	125.9	127
EOG090X07S3	Missing
EOG090X07S9	Complete	QZCP01000406.1	35367	37901	368.4	419
EOG090X07SD	Complete	QZCP01000036.1	38731	44083	170.0	184
EOG090X07SL	Complete	QZCP01000523.1	219095	221038	231.1	219
EOG090X07SU	Complete	QZCP01000012.1	86762	91171	122.8	190
EOG090X07TK	Complete	QZCP01000106.1	68873	70668	322.2	274
EOG090X07TT	Complete	QZCP01000145.1	8299	10375	494.0	307
EOG090X07UV	Complete	QZCP01000001.1	609759	613587	365.6	269
EOG090X07V0	Fragmented	QZCP01000120.1	21165	21701	43.9	98
EOG090X07VJ	Complete	QZCP01000066.1	185925	196920	221.1	267
EOG090X07W1	Missing
EOG090X07WF	Complete	QZCP01000357.1	6558	8269	509.6	289
EOG090X07WR	Complete	QZCP01000723.1	174215	175800	303.4	252
EOG090X07XQ	Complete	QZCP01000334.1	386195	388255	213.8	307
EOG090X07YB	Complete	QZCP01000343.1	29724	35137	141.8	362
EOG090X07YX	Complete	QZCP01000623.1	80371	85581	224.5	263
EOG090X080D	Complete	QZCP01000308.1	14212	20097	342.4	246
EOG090X080R	Complete	QZCP01000445.1	117239	125547	371.8	248
EOG090X081J	Missing
EOG090X081V	Complete	QZCP01000043.1	40353	41596	500.2	259
EOG090X081X	Complete	QZCP01000129.1	66286	67401	354.4	270
EOG090X0822	Complete	QZCP01000545.1	193674	197238	582.4	324
EOG090X083C	Complete	QZCP01000287.1	48041	51414	386.9	223
EOG090X083V	Complete	QZCP01000679.1	41435	45641	247.5	214
EOG090X0840	Complete	QZCP01000052.1	171625	173565	486.4	268
EOG090X0844	Complete	QZCP01000048.1	70627	77174	220.8	218
EOG090X084E	Complete	QZCP01000223.1	445562	451404	115.5	264
EOG090X0856	Complete	QZCP01000026.1	71216	82834	325.7	1389
EOG090X085R	Complete	QZCP01000190.1	67362	75616	338.8	349
EOG090X085S	Missing
EOG090X085T	Complete	QZCP01000212.1	173118	179350	291.1	227
EOG090X0864	Complete	QZCP01000466.1	574	2548	427.4	381
EOG090X0867	Complete	QZCP01000152.1	58623	65312	471.0	287
EOG090X087A	Complete	QZCP01000501.1	98972	100627	382.8	289
EOG090X088H	Complete	QZCP01000216.1	52986	59100	305.5	227
EOG090X089S	Complete	QZCP01000055.1	39237	41068	218.7	241
EOG090X08AZ	Complete	QZCP01000157.1	274086	275677	557.8	294
EOG090X08BF	Complete	QZCP01000323.1	172996	181931	317.1	193
EOG090X08BJ	Fragmented	QZCP01000013.1	324365	325129	227.3	112
EOG090X08CD	Complete	QZCP01000257.1	84544	86202	216.1	232
EOG090X08DF	Complete	QZCP01000063.1	56648	60335	317.6	168
EOG090X08E0	Complete	QZCP01000445.1	412911	415356	335.4	239
EOG090X08FA	Complete	QZCP01000242.1	40320	41896	239.0	296
EOG090X08GG	Complete	QZCP01000124.1	207034	208816	475.4	447
EOG090X08IP	Complete	QZCP01000174.1	27761	29099	388.8	291
EOG090X08J3	Complete	QZCP01000112.1	253758	259043	516.9	300
EOG090X08JG	Complete	QZCP01000471.1	15658	19535	200.3	284
EOG090X08JJ	Complete	QZCP01000010.1	168576	172804	221.0	275
EOG090X08JU	Complete	QZCP01000112.1	522337	531077	162.2	186
EOG090X08KD	Complete	QZCP01000667.1	202533	203893	331.5	245
EOG090X08KI	Complete	QZCP01000048.1	238075	239822	392.9	277
EOG090X08NC	Complete	QZCP01000286.1	20637	29761	376.8	271
EOG090X08O3	Complete	QZCP01000568.1	66340	67305	335.7	266
EOG090X08OG	Complete	QZCP01000006.1	91504	94566	79.5	119
EOG090X08P9	Complete	QZCP01000667.1	254253	259222	391.1	299
EOG090X08PA	Complete	QZCP01000046.1	335270	340709	484.7	379
EOG090X08PK	Complete	QZCP01000032.1	141453	145768	318.6	275
EOG090X08PQ	Complete	QZCP01000001.1	139851	146331	237.3	300
EOG090X08PR	Complete	QZCP01000367.1	22832	29677	415.1	326
EOG090X08QZ	Complete	QZCP01000019.1	210574	212013	473.9	275
EOG090X08S2	Complete	QZCP01000634.1	21311	23965	130.1	234
EOG090X08ST	Complete	QZCP01000272.1	18189	19598	307.0	274
EOG090X08SX	Complete	QZCP01000168.1	18093	19747	318.7	356
EOG090X08T4	Complete	QZCP01000832.1	85853	91358	323.3	197
EOG090X08TI	Complete	QZCP01000073.1	112142	118372	269.3	296
EOG090X08VB	Complete	QZCP01000823.1	10703	19356	254.7	356
EOG090X08VX	Complete	QZCP01000830.1	145437	147760	330.9	235
EOG090X08W6	Complete	QZCP01000124.1	52151	55431	272.4	213
EOG090X08WB	Complete	QZCP01000712.1	88454	95122	147.9	204
EOG090X08WI	Complete	QZCP01000315.1	43405	46611	365.8	249
EOG090X08WK	Fragmented	QZCP01000445.1	112845	114123	145.4	171
EOG090X08WT	Complete	QZCP01000306.1	12164	14547	339.9	380
EOG090X08X5	Complete	QZCP01000701.1	11428	17336	314.5	277
EOG090X08Y3	Complete	QZCP01000569.1	15239	16699	254.2	210
EOG090X08YX	Complete	QZCP01000145.1	87405	89722	550.6	330
EOG090X08Z3	Complete	QZCP01000041.1	105246	106985	468.5	282
EOG090X0906	Complete	QZCP01000024.1	270412	277606	477.0	281
EOG090X090D	Complete	QZCP01000053.1	59802	77995	616.8	1117
EOG090X090P	Complete	QZCP01000214.1	37341	38315	241.9	238
EOG090X091L	Complete	QZCP01000539.1	25153	26250	156.4	181
EOG090X092A	Fragmented	QZCP01000013.1	344826	348855	181.1	165
EOG090X093U	Complete	QZCP01000268.1	417491	425814	437.7	324
EOG090X094T	Missing
EOG090X096L	Complete	QZCP01000379.1	44216	46309	135.2	248
EOG090X0971	Complete	QZCP01000390.1	27291	32787	303.3	230
EOG090X097L	Duplicated	QZCP01000112.1	522740	524121	392.5	238
EOG090X097L	Duplicated	QZCP01000139.1	99030	100535	392.9	238
EOG090X0989	Complete	QZCP01000115.1	95133	96099	408.8	243
EOG090X098F	Complete	QZCP01000176.1	56180	63614	433.4	291
EOG090X098P	Complete	QZCP01000823.1	15687	19360	357.7	269
EOG090X098Y	Complete	QZCP01000831.1	131401	135761	422.1	224
EOG090X099V	Complete	QZCP01000207.1	72524	78092	151.7	173
EOG090X09A7	Complete	QZCP01000198.1	56275	60780	422.3	238
EOG090X09AY	Complete	QZCP01000668.1	62095	67397	277.2	232
EOG090X09BG	Complete	QZCP01000468.1	127334	133819	258.4	198
EOG090X09BQ	Complete	QZCP01000330.1	7278	11893	99.3	142
EOG090X09C5	Complete	QZCP01000195.1	58991	64467	229.3	236
EOG090X09CU	Complete	QZCP01000019.1	208970	209629	135.7	169
EOG090X09D3	Complete	QZCP01000139.1	53700	55525	453.6	266
EOG090X09DD	Complete	QZCP01000002.1	87828	89510	342.2	216
EOG090X09DI	Complete	QZCP01000557.1	94342	96314	306.0	359
EOG090X09DZ	Complete	QZCP01000091.1	20035	26663	334.4	358
EOG090X09EK	Complete	QZCP01000109.1	87845	99356	165.8	180
EOG090X09EZ	Complete	QZCP01000445.1	415741	417885	344.6	254
EOG090X09GI	Complete	QZCP01000146.1	139565	149349	130.0	164
EOG090X09GK	Complete	QZCP01000226.1	18712	25667	383.8	255
EOG090X09JT	Complete	QZCP01000091.1	116727	119434	342.8	268
EOG090X09KD	Complete	QZCP01000390.1	112186	120743	369.1	215
EOG090X09LE	Complete	QZCP01000376.1	15517	18659	392.6	188
EOG090X09LQ	Complete	QZCP01000026.1	9100	10768	376.2	202
EOG090X09MN	Complete	QZCP01000020.1	128905	129728	256.1	222
EOG090X09NN	Complete	QZCP01000305.1	33141	36434	360.5	269
EOG090X09NR	Complete	QZCP01000024.1	271673	274445	274.5	254
EOG090X09NT	Complete	QZCP01000830.1	33201	34487	376.9	260
EOG090X09Q6	Complete	QZCP01000208.1	17292	19781	218.8	205
EOG090X09QP	Missing
EOG090X09QT	Complete	QZCP01000301.1	209937	217240	326.2	284
EOG090X09RW	Complete	QZCP01000223.1	510706	513498	381.1	272
EOG090X09SP	Complete	QZCP01000003.1	17932	26649	214.0	122
EOG090X09TN	Missing
EOG090X09TR	Complete	QZCP01000168.1	309629	314457	263.7	236
EOG090X09TV	Missing
EOG090X09U3	Complete	QZCP01000035.1	116686	122444	386.2	242
EOG090X09U6	Complete	QZCP01000223.1	141510	144792	347.2	248
EOG090X09U7	Complete	QZCP01000004.1	8279	10777	352.8	335
EOG090X09UC	Complete	QZCP01000461.1	24762	26716	313.5	205
EOG090X09V8	Fragmented	QZCP01000601.1	80240	80566	143.2	100
EOG090X09VM	Complete	QZCP01000071.1	39279	40639	348.1	194
EOG090X09VR	Complete	QZCP01000690.1	164984	172738	140.7	123
EOG090X09WX	Complete	QZCP01000031.1	49991	52151	460.8	315
EOG090X09XM	Complete	QZCP01000501.1	126138	127203	236.3	213
EOG090X09YS	Complete	QZCP01000016.1	27049	30577	501.1	268
EOG090X09ZA	Complete	QZCP01000501.1	126881	129590	417.7	267
EOG090X09ZG	Complete	QZCP01000223.1	147559	151537	157.9	183
EOG090X09ZU	Missing
EOG090X0A0R	Complete	QZCP01000055.1	57673	59347	286.8	180
EOG090X0A0V	Missing
EOG090X0A11	Complete	QZCP01000490.1	153947	159102	234.7	231
EOG090X0A16	Complete	QZCP01000279.1	27527	29839	292.7	267
EOG090X0A1W	Complete	QZCP01000315.1	18354	19686	319.4	257
EOG090X0A2Q	Complete	QZCP01000223.1	411485	415180	414.8	229
EOG090X0A33	Complete	QZCP01000841.1	153285	154877	420.9	265
EOG090X0A3R	Complete	QZCP01000656.1	191069	193098	268.6	229
EOG090X0A4V	Missing
EOG090X0A55	Missing
EOG090X0A56	Complete	QZCP01000226.1	47548	49204	231.9	181
EOG090X0A5B	Complete	QZCP01000488.1	16399	17496	255.9	167
EOG090X0A5G	Complete	QZCP01000065.1	87346	92683	174.4	166
EOG090X0A5K	Complete	QZCP01000063.1	6787	13499	334.7	237
EOG090X0A5X	Complete	QZCP01000079.1	289927	291400	222.2	134
EOG090X0A6P	Complete	QZCP01000213.1	51401	53205	216.7	219
EOG090X0A8E	Complete	QZCP01000490.1	71478	75342	254.7	239
EOG090X0A8G	Complete	QZCP01000035.1	282976	283997	418.6	229
EOG090X0A8N	Complete	QZCP01000058.1	196738	204702	213.7	163
EOG090X0A90	Complete	QZCP01000001.1	182459	193607	120.0	192
EOG090X0A9P	Missing
EOG090X0AAB	Complete	QZCP01000356.1	37243	38676	231.2	257
EOG090X0ABW	Missing
EOG090X0ACL	Complete	QZCP01000833.1	100182	102509	259.6	195
EOG090X0ACT	Complete	QZCP01000272.1	3886	6360	228.3	217
EOG090X0ACU	Complete	QZCP01000712.1	164450	165933	403.9	300
EOG090X0ADH	Complete	QZCP01000523.1	217605	219419	187.9	191
EOG090X0ADS	Complete	QZCP01000556.1	60725	62043	256.2	256
EOG090X0ADZ	Complete	QZCP01000679.1	48437	52444	89.8	174
EOG090X0AE1	Complete	QZCP01000272.1	46988	48826	295.4	217
EOG090X0AGI	Complete	QZCP01000006.1	168311	170065	261.5	262
EOG090X0AGU	Complete	QZCP01000048.1	207501	208651	178.0	147
EOG090X0AH4	Complete	QZCP01000017.1	120864	124435	163.1	82
EOG090X0AI9	Complete	QZCP01000119.1	33541	37841	168.6	159
EOG090X0AIB	Complete	QZCP01000006.1	139246	146812	148.2	209
EOG090X0AIN	Complete	QZCP01000090.1	67570	72596	124.4	239
EOG090X0AJ3	Complete	QZCP01000170.1	2843	8699	299.8	185
EOG090X0AJZ	Complete	QZCP01000106.1	73787	75446	337.6	256
EOG090X0AKT	Complete	QZCP01000290.1	105603	108622	270.4	217
EOG090X0AKX	Complete	QZCP01000031.1	58295	64521	372.8	278
EOG090X0ALT	Complete	QZCP01000062.1	132512	133654	105.5	272
EOG090X0AMT	Complete	QZCP01000723.1	159706	168017	306.3	269
EOG090X0APE	Complete	QZCP01000054.1	104000	114345	123.7	216
EOG090X0APF	Complete	QZCP01000317.1	26965	30477	207.4	162
EOG090X0APJ	Complete	QZCP01000279.1	218620	219318	192.0	157
EOG090X0AQE	Complete	QZCP01000304.1	16475	23186	138.2	123
EOG090X0AQG	Complete	QZCP01000142.1	45715	51767	226.8	172
EOG090X0AQH	Complete	QZCP01000279.1	188523	192741	264.3	213
EOG090X0AQP	Complete	QZCP01000778.1	221415	226444	164.2	218
EOG090X0AR4	Complete	QZCP01000279.1	34208	38291	277.4	224
EOG090X0ARF	Complete	QZCP01000287.1	50801	52432	378.2	330
EOG090X0ARU	Complete	QZCP01000100.1	115923	121643	108.0	162
EOG090X0ASF	Complete	QZCP01000570.1	1	2646	199.7	334
EOG090X0ASS	Complete	QZCP01000001.1	296001	306235	166.2	192
EOG090X0ATU	Complete	QZCP01000182.1	56621	65643	210.7	172
EOG090X0AU0	Complete	QZCP01000423.1	107502	109249	384.3	327
EOG090X0AUC	Complete	QZCP01000319.1	32623	34208	385.3	245
EOG090X0AV2	Complete	QZCP01000179.1	147867	158345	212.5	183
EOG090X0AVB	Complete	QZCP01000013.1	201550	204070	330.8	227
EOG090X0AVC	Complete	QZCP01000066.1	233157	234722	62.5	71
EOG090X0AVI	Complete	QZCP01000019.1	213946	215043	167.3	232
EOG090X0AVR	Complete	QZCP01000112.1	210863	212461	282.6	272
EOG090X0AVX	Complete	QZCP01000306.1	14721	15854	355.0	238
EOG090X0AW0	Complete	QZCP01000545.1	65277	71170	296.3	225
EOG090X0AX4	Complete	QZCP01000088.1	82475	89069	405.6	283
EOG090X0AXR	Complete	QZCP01000023.1	58961	64736	245.5	186
EOG090X0AZ6	Complete	QZCP01000198.1	1995	8072	240.3	190
EOG090X0B12	Complete	QZCP01000712.1	169843	176915	261.1	314
EOG090X0B17	Complete	QZCP01000113.1	153049	160822	382.7	293
EOG090X0B2Q	Complete	QZCP01000171.1	6630	13308	193.6	87
EOG090X0B3F	Complete	QZCP01000213.1	189	2675	297.3	190
EOG090X0B4J	Complete	QZCP01000401.1	143360	146981	153.3	128
EOG090X0B5N	Complete	QZCP01000112.1	121269	125117	215.9	163
EOG090X0B66	Complete	QZCP01000140.1	3695	5332	235.7	169
EOG090X0B67	Complete	QZCP01000026.1	42330	50177	223.4	223
EOG090X0B72	Complete	QZCP01000445.1	108889	109795	373.8	202
EOG090X0B7I	Complete	QZCP01000143.1	11162	16856	147.8	113
EOG090X0B8X	Missing
EOG090X0B9X	Complete	QZCP01000434.1	81320	84512	330.0	204
EOG090X0BA1	Complete	QZCP01000778.1	246110	250896	279.7	273
EOG090X0BA8	Complete	QZCP01000046.1	160762	161709	359.9	190
EOG090X0BAY	Missing
EOG090X0BB3	Complete	QZCP01000515.1	7678	10940	274.5	215
EOG090X0BBH	Complete	QZCP01000146.1	198152	203898	245.6	236
EOG090X0BBW	Complete	QZCP01000685.1	5088	6046	381.2	262
EOG090X0BCY	Missing
EOG090X0BDJ	Duplicated	QZCP01000337.1	38059	38872	212.6	202
EOG090X0BDJ	Duplicated	QZCP01000379.1	80122	80937	202.8	197
EOG090X0BEK	Complete	QZCP01000263.1	33821	35742	347.0	226
EOG090X0BEM	Complete	QZCP01000067.1	89928	93393	237.8	182
EOG090X0BEO	Missing
EOG090X0BFL	Complete	QZCP01000829.1	179075	180580	184.1	310
EOG090X0BFR	Complete	QZCP01000482.1	14991	16169	290.9	217
EOG090X0BG9	Complete	QZCP01000146.1	83597	89032	306.3	215
EOG090X0BGA	Complete	QZCP01000056.1	68550	70670	280.8	258
EOG090X0BHG	Missing
EOG090X0BHT	Complete	QZCP01000036.1	34859	35667	275.9	217
EOG090X0BI6	Missing
EOG090X0BIL	Complete	QZCP01000160.1	69321	77461	268.2	217
EOG090X0BIY	Complete	QZCP01000268.1	461648	468837	386.2	262
EOG090X0BJA	Complete	QZCP01000026.1	37128	37674	131.6	111
EOG090X0BKI	Complete	QZCP01000220.1	45254	48341	337.2	222
EOG090X0BKO	Complete	QZCP01000240.1	66492	68967	108.0	129
EOG090X0BLH	Complete	QZCP01000393.1	720	1935	401.8	228
EOG090X0BM0	Complete	QZCP01000308.1	34936	36113	140.0	141
EOG090X0BM2	Complete	QZCP01000001.1	602302	603950	261.8	264
EOG090X0BMA	Complete	QZCP01000083.1	68207	73658	56.2	72
EOG090X0BNZ	Complete	QZCP01000240.1	59464	60834	93.9	181
EOG090X0BOE	Complete	QZCP01000070.1	25689	27346	294.4	190
EOG090X0BPM	Complete	QZCP01000007.1	59106	60887	316.5	226
EOG090X0BPX	Complete	QZCP01000091.1	117611	125298	209.7	157
EOG090X0BSB	Complete	QZCP01000590.1	157754	159154	279.5	193
EOG090X0BSC	Complete	QZCP01000545.1	141577	145732	360.1	221
EOG090X0BTB	Complete	QZCP01000523.1	231428	234710	200.6	169
EOG090X0BTZ	Fragmented	QZCP01000823.1	76570	77247	157.0	139
EOG090X0BVA	Complete	QZCP01000290.1	175868	181936	115.9	118
EOG090X0BVL	Complete	QZCP01000290.1	149674	150765	183.4	168
EOG090X0BVS	Complete	QZCP01000844.1	129353	132879	374.5	194
EOG090X0BW7	Complete	QZCP01000018.1	61150	69335	55.9	245
EOG090X0BWK	Complete	QZCP01000481.1	17377	18759	273.8	190
EOG090X0BWU	Complete	QZCP01000096.1	30863	34444	154.2	129
EOG090X0BWZ	Complete	QZCP01000043.1	39260	40211	186.8	171
EOG090X0BXN	Complete	QZCP01000124.1	262162	262908	197.1	197
EOG090X0BXY	Complete	QZCP01000468.1	171036	175691	274.6	172
EOG090X0C09	Missing
EOG090X0C0Q	Missing
EOG090X0C3N	Missing
EOG090X0C3Y	Complete	QZCP01000523.1	229189	230595	142.6	198
EOG090X0C57	Missing
EOG090X0C5B	Complete	QZCP01000501.1	130499	131952	306.8	224
EOG090X0C5G	Missing
EOG090X0C5N	Complete	QZCP01000190.1	170527	176237	343.9	187
EOG090X0C5S	Complete	QZCP01000020.1	141121	142047	264.9	223
EOG090X0C5Y	Complete	QZCP01000361.1	32536	38295	115.8	196
EOG090X0C6V	Complete	QZCP01000058.1	105169	106720	181.7	276
EOG090X0C7N	Complete	QZCP01000501.1	188017	189029	146.8	161
EOG090X0C93	Complete	QZCP01000001.1	505361	511013	205.5	141
EOG090X0C9C	Complete	QZCP01000124.1	9259	14773	76.3	115
EOG090X0C9F	Complete	QZCP01000601.1	205958	207044	373.2	194
EOG090X0CAM	Complete	QZCP01000026.1	49217	50562	135.9	155
EOG090X0CAY	Complete	QZCP01000153.1	74153	76368	298.8	192
EOG090X0CBU	Complete	QZCP01000046.1	131796	138772	126.2	105
EOG090X0CBY	Complete	QZCP01000077.1	95785	104317	153.0	159
EOG090X0CCZ	Duplicated	QZCP01000103.1	14066	15421	248.3	170
EOG090X0CCZ	Duplicated	QZCP01000103.1	19686	22291	247.9	170
EOG090X0CDS	Complete	QZCP01000004.1	149532	159916	208.7	148
EOG090X0CE5	Complete	QZCP01000523.1	160516	161390	260.7	184
EOG090X0CFQ	Complete	QZCP01000152.1	56711	58389	182.4	140
EOG090X0CFU	Complete	QZCP01000295.1	47859	51198	221.0	169
EOG090X0CGE	Complete	QZCP01000084.1	60227	65445	306.1	229
EOG090X0CGF	Complete	QZCP01000158.1	55660	57627	138.8	372
EOG090X0CHF	Missing
EOG090X0CJ3	Complete	QZCP01000060.1	134206	144975	142.3	145
EOG090X0CJA	Complete	QZCP01000667.1	211677	212631	173.8	194
EOG090X0CJG	Complete	QZCP01000830.1	37961	43577	270.5	175
EOG090X0CKF	Duplicated	QZCP01000063.1	13739	16545	262.8	146
EOG090X0CKF	Duplicated	QZCP01000063.1	16929	18021	262.8	146
EOG090X0CKJ	Complete	QZCP01000057.1	122673	125057	213.8	159
EOG090X0CKL	Complete	QZCP01000843.1	196245	200945	104.6	137
EOG090X0CKN	Complete	QZCP01000556.1	369686	371332	209.0	188
EOG090X0CO7	Complete	QZCP01000279.1	151574	155702	208.6	152
EOG090X0COM	Complete	QZCP01000229.1	11929	21551	198.5	212
EOG090X0CQ9	Complete	QZCP01000096.1	62677	67400	201.9	167
EOG090X0CQA	Fragmented	QZCP01000058.1	111426	112277	170.8	182
EOG090X0CST	Complete	QZCP01000055.1	25435	27182	220.8	184
EOG090X0CTI	Complete	QZCP01000091.1	117441	121475	226.3	182
EOG090X0CTK	Missing
EOG090X0CWA	Complete	QZCP01000013.1	23296	27671	160.8	215
EOG090X0CWG	Missing
EOG090X0CZM	Complete	QZCP01000284.1	91323	96998	140.1	140
EOG090X0CZV	Complete	QZCP01000453.1	12361	13228	343.5	190
EOG090X0D00	Complete	QZCP01000223.1	495312	498078	284.5	231
EOG090X0D01	Complete	QZCP01000210.1	37795	42192	98.5	62
EOG090X0D0V	Complete	QZCP01000026.1	23612	25035	256.4	158
EOG090X0D1G	Complete	QZCP01000723.1	62597	67647	306.9	194
EOG090X0D2W	Complete	QZCP01000121.1	4000	4915	186.2	252
EOG090X0D30	Complete	QZCP01000778.1	415732	419636	273.7	148
EOG090X0D34	Complete	QZCP01000142.1	72441	72959	99.2	146
EOG090X0D3U	Complete	QZCP01000305.1	46317	47331	232.3	224
EOG090X0D4M	Complete	QZCP01000135.1	98389	99946	292.5	178
EOG090X0D82	Complete	QZCP01000013.1	298744	299465	119.1	115
EOG090X0D84	Complete	QZCP01000667.1	273567	279159	145.5	208
EOG090X0D99	Complete	QZCP01000557.1	119315	120307	288.7	166
EOG090X0D9B	Complete	QZCP01000086.1	25453	26852	282.0	182
EOG090X0DAO	Complete	QZCP01000844.1	152323	153415	141.3	194
EOG090X0DBE	Complete	QZCP01000112.1	259045	261521	232.8	186
EOG090X0DDP	Complete	QZCP01000366.1	11123	17060	268.8	232
EOG090X0DE4	Complete	QZCP01000290.1	164860	167560	150.3	142
EOG090X0DEG	Complete	QZCP01000349.1	4586	10035	124.4	90
EOG090X0DEX	Complete	QZCP01000637.1	496	2818	225.6	146
EOG090X0DHL	Complete	QZCP01000016.1	71459	75396	191.3	176
EOG090X0DK3	Complete	QZCP01000529.1	10990	12457	259.5	201
EOG090X0DK6	Complete	QZCP01000545.1	102994	107530	286.1	193
EOG090X0DL4	Complete	QZCP01000046.1	258266	261842	136.6	157
EOG090X0DLG	Complete	QZCP01000135.1	27656	29140	256.6	194
EOG090X0DLH	Complete	QZCP01000341.1	20547	21911	274.3	155
EOG090X0DMT	Complete	QZCP01000837.1	144976	148626	180.9	276
EOG090X0DNH	Complete	QZCP01000035.1	237011	238180	286.5	207
EOG090X0DNU	Complete	QZCP01000712.1	181398	190220	261.2	168
EOG090X0DNW	Complete	QZCP01000020.1	65508	69752	174.4	113
EOG090X0DP2	Duplicated	QZCP01000152.1	20394	22861	157.0	139
EOG090X0DP2	Duplicated	QZCP01000278.1	5967	9793	173.3	145
EOG090X0DPU	Complete	QZCP01000334.1	420750	426235	78.1	63
EOG090X0DPX	Complete	QZCP01000545.1	190916	192810	72.6	57
EOG090X0DSH	Complete	QZCP01000060.1	43667	46270	243.8	122
EOG090X0DT2	Complete	QZCP01000001.1	561538	562131	128.5	156
EOG090X0DUJ	Complete	QZCP01000112.1	251639	256955	148.8	229
EOG090X0DUK	Complete	QZCP01000140.1	114801	116714	170.0	172
EOG090X0DUU	Duplicated	QZCP01000290.1	184907	188038	142.1	80
EOG090X0DUU	Duplicated	QZCP01000334.1	368437	369285	138.9	80
EOG090X0DUU	Duplicated	QZCP01000334.1	371862	372545	138.9	80
EOG090X0DWF	Complete	QZCP01000223.1	226552	227508	286.0	145
EOG090X0DWG	Complete	QZCP01000060.1	119893	124534	281.5	157
EOG090X0DX5	Complete	QZCP01000152.1	49191	50406	189.8	140
EOG090X0DX7	Duplicated	QZCP01000001.1	282504	289734	118.6	102
EOG090X0DX7	Duplicated	QZCP01000223.1	267542	276997	106.0	101
EOG090X0DXI	Complete	QZCP01000035.1	361069	371575	299.1	186
EOG090X0DYF	Complete	QZCP01000280.1	23301	26947	245.5	138
