# BUSCO version is: 3.1.0 
# The lineage dataset is: arthropoda_odb9 (Creation date: 2017-02-07, number of species: 60, number of BUSCOs: 1066)
# To reproduce this run: python /usr/bin/run_BUSCO.py -i /cl_tmp/hahnc/Oribatid/transcriptomes/GEXX01.1.fsa_nt -o A_coleoptrara.A_coleoptrata.GEXX01.1 -l /usr/people/EDVZ/hahnc/BUSCOS/arthropoda_odb9/ -m transcriptome -c 8 --long
#
# Busco id	Status	Sequence	Score	Length
EOG090X05NC	Complete	GEXX01025736.1	554.2	342
EOG090X05NI	Duplicated	GEXX01021092.1	290.7	234
EOG090X05NI	Duplicated	GEXX01021094.1	291.5	234
EOG090X05NI	Duplicated	GEXX01026904.1	303.7	230
EOG090X05NZ	Duplicated	GEXX01083488.1	301.5	254
EOG090X05NZ	Duplicated	GEXX01083489.1	301.7	254
EOG090X05OW	Complete	GEXX01096342.1	536.6	358
EOG090X05Q1	Complete	GEXX01084529.1	206.7	340
EOG090X05QS	Complete	GEXX01109929.1	374.9	261
EOG090X05QT	Complete	GEXX01016248.1	471.3	340
EOG090X05RK	Complete	GEXX01050959.1	403.0	286
EOG090X05RM	Complete	GEXX01034766.1	759.6	665
EOG090X05RX	Complete	GEXX01015866.1	553.6	379
EOG090X05S8	Missing
EOG090X05SW	Complete	GEXX01014683.1	306.3	337
EOG090X05T8	Complete	GEXX01101806.1	595.2	405
EOG090X05UC	Complete	GEXX01039187.1	426.7	314
EOG090X05V1	Complete	GEXX01062601.1	365.4	314
EOG090X05V9	Duplicated	GEXX01012727.1	362.3	378
EOG090X05V9	Duplicated	GEXX01012728.1	363.4	378
EOG090X05V9	Duplicated	GEXX01012729.1	361.2	376
EOG090X05VA	Duplicated	GEXX01009434.1	381.6	284
EOG090X05VA	Duplicated	GEXX01009436.1	422.8	299
EOG090X05VD	Duplicated	GEXX01039422.1	512.4	415
EOG090X05VD	Duplicated	GEXX01039423.1	494.6	405
EOG090X05X4	Complete	GEXX01000977.1	362.0	292
EOG090X05X9	Complete	GEXX01035095.1	286.4	386
EOG090X05XL	Complete	GEXX01072890.1	160.9	477
EOG090X05Z0	Complete	GEXX01016640.1	407.7	321
EOG090X05ZS	Complete	GEXX01002360.1	585.6	363
EOG090X060Z	Duplicated	GEXX01081921.1	634.4	297
EOG090X060Z	Duplicated	GEXX01081922.1	636.0	297
EOG090X0615	Fragmented	GEXX01022635.1	26.1	138
EOG090X064W	Complete	GEXX01073593.1	355.3	341
EOG090X0662	Complete	GEXX01008392.1	544.9	307
EOG090X0665	Complete	GEXX01018589.1	544.0	398
EOG090X067V	Duplicated	GEXX01088787.1	470.3	284
EOG090X067V	Duplicated	GEXX01088788.1	470.4	284
EOG090X0687	Complete	GEXX01090452.1	312.5	329
EOG090X0689	Complete	GEXX01113017.1	316.6	276
EOG090X069C	Complete	GEXX01050229.1	157.4	153
EOG090X069M	Complete	GEXX01029028.1	502.7	347
EOG090X06A5	Complete	GEXX01092197.1	427.3	317
EOG090X06AF	Duplicated	GEXX01093953.1	300.6	300
EOG090X06AF	Duplicated	GEXX01093954.1	301.2	304
EOG090X06BA	Duplicated	GEXX01096810.1	280.4	252
EOG090X06BA	Duplicated	GEXX01096813.1	281.0	252
EOG090X06CC	Complete	GEXX01108304.1	321.5	215
EOG090X06E3	Complete	GEXX01002571.1	303.5	285
EOG090X06E6	Complete	GEXX01113070.1	330.2	378
EOG090X06EY	Duplicated	GEXX01097685.1	618.9	363
EOG090X06EY	Duplicated	GEXX01097686.1	658.8	413
EOG090X06GA	Duplicated	GEXX01059144.1	550.8	301
EOG090X06GA	Duplicated	GEXX01059145.1	551.0	301
EOG090X06GA	Duplicated	GEXX01059148.1	551.5	301
EOG090X06GX	Complete	GEXX01046748.1	421.5	330
EOG090X06H8	Missing
EOG090X06HD	Duplicated	GEXX01089543.1	283.0	303
EOG090X06HD	Duplicated	GEXX01089544.1	282.9	303
EOG090X06HD	Duplicated	GEXX01089545.1	282.9	303
EOG090X06IH	Complete	GEXX01049683.1	539.6	365
EOG090X06IP	Duplicated	GEXX01019675.1	178.2	160
EOG090X06IP	Duplicated	GEXX01019678.1	177.7	160
EOG090X06IP	Duplicated	GEXX01019679.1	178.0	160
EOG090X06J2	Complete	GEXX01097063.1	463.6	284
EOG090X06JG	Complete	GEXX01108619.1	581.5	306
EOG090X06K5	Duplicated	GEXX01026624.1	510.7	290
EOG090X06K5	Duplicated	GEXX01026625.1	510.4	290
EOG090X06K5	Duplicated	GEXX01026626.1	510.7	290
EOG090X06K9	Complete	GEXX01033827.1	568.0	332
EOG090X06KU	Duplicated	GEXX01099150.1	179.8	115
EOG090X06KU	Duplicated	GEXX01099151.1	179.9	115
EOG090X06MA	Missing
EOG090X06NC	Complete	GEXX01099041.1	351.6	296
EOG090X06NK	Duplicated	GEXX01074438.1	301.0	253
EOG090X06NK	Duplicated	GEXX01074439.1	304.1	253
EOG090X06OK	Complete	GEXX01085365.1	378.1	325
EOG090X06Q2	Duplicated	GEXX01013858.1	326.3	224
EOG090X06Q2	Duplicated	GEXX01013859.1	326.6	230
EOG090X06Q2	Duplicated	GEXX01013860.1	326.5	226
EOG090X06Q3	Complete	GEXX01110118.1	216.6	229
EOG090X06RJ	Complete	GEXX01091740.1	400.6	286
EOG090X06RW	Duplicated	GEXX01076049.1	386.3	300
EOG090X06RW	Duplicated	GEXX01076050.1	386.2	300
EOG090X06SF	Complete	GEXX01022083.1	178.4	432
EOG090X06SH	Complete	GEXX01050329.1	382.4	323
EOG090X06SP	Complete	GEXX01015183.1	326.6	360
EOG090X06T3	Duplicated	GEXX01026094.1	68.2	171
EOG090X06T3	Duplicated	GEXX01026095.1	68.2	166
EOG090X06T3	Duplicated	GEXX01026096.1	67.2	166
EOG090X06TI	Complete	GEXX01009658.1	119.0	195
EOG090X06TJ	Complete	GEXX01003088.1	489.2	272
EOG090X06TU	Complete	GEXX01025599.1	372.2	336
EOG090X06UY	Complete	GEXX01086694.1	532.9	308
EOG090X06V5	Complete	GEXX01014535.1	161.2	116
EOG090X06VP	Fragmented	GEXX01108465.1	254.7	192
EOG090X06W8	Complete	GEXX01070886.1	470.5	276
EOG090X06W9	Complete	GEXX01013603.1	237.3	227
EOG090X06XN	Complete	GEXX01012264.1	649.9	437
EOG090X06XP	Missing
EOG090X06XW	Duplicated	GEXX01072982.1	385.2	243
EOG090X06XW	Duplicated	GEXX01072983.1	384.9	243
EOG090X06Y8	Duplicated	GEXX01092257.1	564.7	327
EOG090X06Y8	Duplicated	GEXX01092258.1	565.0	327
EOG090X06YP	Complete	GEXX01103140.1	447.6	385
EOG090X0702	Duplicated	GEXX01066350.1	220.2	230
EOG090X0702	Duplicated	GEXX01066351.1	220.9	230
EOG090X0702	Duplicated	GEXX01066355.1	220.2	230
EOG090X0719	Missing
EOG090X071P	Duplicated	GEXX01004979.1	178.9	287
EOG090X071P	Duplicated	GEXX01004980.1	179.6	288
EOG090X072H	Complete	GEXX01110961.1	393.2	253
EOG090X072S	Duplicated	GEXX01110966.1	366.1	359
EOG090X072S	Duplicated	GEXX01110967.1	367.3	359
EOG090X072S	Duplicated	GEXX01110968.1	368.7	358
EOG090X073E	Complete	GEXX01013070.1	530.4	289
EOG090X073W	Complete	GEXX01090143.1	231.2	284
EOG090X0755	Complete	GEXX01007159.1	174.9	227
EOG090X076M	Complete	GEXX01045309.1	526.0	462
EOG090X076S	Complete	GEXX01018746.1	403.9	303
EOG090X076T	Duplicated	GEXX01023982.1	100.5	216
EOG090X076T	Duplicated	GEXX01023983.1	98.5	221
EOG090X076T	Duplicated	GEXX01023984.1	103.7	239
EOG090X0770	Complete	GEXX01080226.1	509.8	297
EOG090X0784	Complete	GEXX01079631.1	614.6	488
EOG090X078K	Duplicated	GEXX01059840.1	127.6	116
EOG090X078K	Duplicated	GEXX01109760.1	129.1	180
EOG090X078Z	Complete	GEXX01004301.1	579.3	292
EOG090X07AI	Complete	GEXX01082695.1	690.0	412
EOG090X07AW	Complete	GEXX01122101.1	611.5	522
EOG090X07B2	Duplicated	GEXX01046580.1	198.0	183
EOG090X07B2	Duplicated	GEXX01046582.1	198.1	183
EOG090X07B6	Complete	GEXX01020576.1	114.4	171
EOG090X07BN	Complete	GEXX01032643.1	209.0	134
EOG090X07BV	Duplicated	GEXX01034446.1	596.9	342
EOG090X07BV	Duplicated	GEXX01034447.1	617.0	357
EOG090X07CE	Duplicated	GEXX01043471.1	369.4	246
EOG090X07CE	Duplicated	GEXX01043472.1	355.1	239
EOG090X07CF	Complete	GEXX01046730.1	585.2	322
EOG090X07D3	Complete	GEXX01069445.1	386.7	272
EOG090X07E2	Complete	GEXX01083170.1	158.4	268
EOG090X07E6	Complete	GEXX01099285.1	159.3	332
EOG090X07ET	Duplicated	GEXX01082545.1	376.0	271
EOG090X07ET	Duplicated	GEXX01082546.1	375.8	271
EOG090X07G2	Duplicated	GEXX01095841.1	526.6	295
EOG090X07G2	Duplicated	GEXX01095842.1	526.6	295
EOG090X07G2	Duplicated	GEXX01095844.1	528.6	296
EOG090X07H9	Complete	GEXX01001576.1	233.8	301
EOG090X07HG	Complete	GEXX01090676.1	444.8	290
EOG090X07HN	Complete	GEXX01002446.1	345.1	267
EOG090X07I2	Complete	GEXX01053972.1	355.9	280
EOG090X07IA	Duplicated	GEXX01095961.1	280.7	216
EOG090X07IA	Duplicated	GEXX01095962.1	280.6	216
EOG090X07IC	Complete	GEXX01027997.1	327.7	213
EOG090X07J3	Duplicated	GEXX01014676.1	434.9	235
EOG090X07J3	Duplicated	GEXX01014677.1	376.0	212
EOG090X07J4	Complete	GEXX01009274.1	344.2	264
EOG090X07J8	Complete	GEXX01064973.1	508.9	382
EOG090X07JL	Complete	GEXX01082638.1	612.4	328
EOG090X07K0	Duplicated	GEXX01037251.1	454.4	244
EOG090X07K0	Duplicated	GEXX01037252.1	455.2	244
EOG090X07KM	Complete	GEXX01075858.1	363.2	253
EOG090X07KN	Complete	GEXX01028443.1	425.4	288
EOG090X07KO	Duplicated	GEXX01100726.1	269.1	271
EOG090X07KO	Duplicated	GEXX01100727.1	269.6	271
EOG090X07KO	Duplicated	GEXX01100728.1	268.7	272
EOG090X07KR	Complete	GEXX01108355.1	336.0	247
EOG090X07L3	Complete	GEXX01008393.1	437.1	277
EOG090X07LH	Complete	GEXX01034577.1	333.5	279
EOG090X07MB	Complete	GEXX01047911.1	416.9	235
EOG090X07N7	Complete	GEXX01099928.1	370.7	242
EOG090X07N9	Duplicated	GEXX01050736.1	405.7	301
EOG090X07N9	Duplicated	GEXX01050737.1	438.0	322
EOG090X07N9	Duplicated	GEXX01050738.1	463.3	309
EOG090X07NA	Complete	GEXX01047307.1	98.1	185
EOG090X07NG	Complete	GEXX01091794.1	243.1	194
EOG090X07NR	Duplicated	GEXX01027863.1	133.2	139
EOG090X07NR	Duplicated	GEXX01027864.1	134.1	139
EOG090X07NR	Duplicated	GEXX01027865.1	133.2	139
EOG090X07NU	Complete	GEXX01018016.1	452.4	261
EOG090X07NZ	Duplicated	GEXX01092653.1	432.6	297
EOG090X07NZ	Duplicated	GEXX01092655.1	432.9	297
EOG090X07NZ	Duplicated	GEXX01092656.1	432.7	297
EOG090X07PD	Complete	GEXX01063406.1	171.3	398
EOG090X07PL	Duplicated	GEXX01060177.1	302.9	227
EOG090X07PL	Duplicated	GEXX01060178.1	302.8	227
EOG090X07PL	Duplicated	GEXX01060179.1	303.2	227
EOG090X07QN	Duplicated	GEXX01014078.1	557.5	356
EOG090X07QN	Duplicated	GEXX01014080.1	514.3	336
EOG090X07RL	Duplicated	GEXX01042594.1	195.8	218
EOG090X07RL	Duplicated	GEXX01042596.1	187.3	232
EOG090X07S3	Duplicated	GEXX01105905.1	212.9	295
EOG090X07S3	Duplicated	GEXX01105906.1	213.0	295
EOG090X07S3	Duplicated	GEXX01105907.1	213.0	295
EOG090X07S9	Complete	GEXX01000935.1	429.4	439
EOG090X07SD	Complete	GEXX01077257.1	259.1	189
EOG090X07SL	Complete	GEXX01007575.1	256.3	221
EOG090X07SU	Complete	GEXX01029073.1	150.8	251
EOG090X07TK	Complete	GEXX01022292.1	337.4	304
EOG090X07TT	Complete	GEXX01033816.1	545.8	306
EOG090X07UV	Complete	GEXX01022308.1	383.3	264
EOG090X07V0	Complete	GEXX01107916.1	141.0	240
EOG090X07VJ	Duplicated	GEXX01008965.1	265.1	301
EOG090X07VJ	Duplicated	GEXX01008966.1	237.1	282
EOG090X07W1	Duplicated	GEXX01017973.1	400.1	370
EOG090X07W1	Duplicated	GEXX01017978.1	400.8	371
EOG090X07WF	Fragmented	GEXX01042355.1	337.9	177
EOG090X07WR	Duplicated	GEXX01033635.1	277.9	258
EOG090X07WR	Duplicated	GEXX01033636.1	277.7	257
EOG090X07WR	Duplicated	GEXX01033637.1	278.0	258
EOG090X07XQ	Duplicated	GEXX01015337.1	278.5	280
EOG090X07XQ	Duplicated	GEXX01015338.1	278.4	280
EOG090X07YB	Complete	GEXX01075428.1	140.1	447
EOG090X07YX	Fragmented	GEXX01035945.1	158.6	163
EOG090X080D	Complete	GEXX01027532.1	386.1	266
EOG090X080R	Duplicated	GEXX01092938.1	249.2	251
EOG090X080R	Duplicated	GEXX01092942.1	225.1	238
EOG090X080R	Duplicated	GEXX01092943.1	232.6	251
EOG090X081J	Missing
EOG090X081V	Complete	GEXX01120713.1	502.3	288
EOG090X081X	Complete	GEXX01086877.1	387.1	271
EOG090X0822	Duplicated	GEXX01020080.1	607.9	325
EOG090X0822	Duplicated	GEXX01042261.1	602.9	323
EOG090X083C	Complete	GEXX01003386.1	408.7	231
EOG090X083V	Duplicated	GEXX01025521.1	319.5	239
EOG090X083V	Duplicated	GEXX01025522.1	314.3	238
EOG090X0840	Complete	GEXX01106794.1	492.7	270
EOG090X0844	Complete	GEXX01105350.1	279.2	226
EOG090X084E	Complete	GEXX01003544.1	196.8	367
EOG090X0856	Duplicated	GEXX01032956.1	298.6	1372
EOG090X0856	Duplicated	GEXX01032962.1	322.4	1434
EOG090X0856	Duplicated	GEXX01032964.1	289.8	1339
EOG090X085R	Complete	GEXX01119375.1	345.2	300
EOG090X085S	Duplicated	GEXX01024856.1	90.5	192
EOG090X085S	Duplicated	GEXX01024857.1	90.0	192
EOG090X085S	Duplicated	GEXX01024858.1	90.0	192
EOG090X085T	Complete	GEXX01097648.1	293.2	231
EOG090X0864	Complete	GEXX01021720.1	409.0	318
EOG090X0867	Duplicated	GEXX01099933.1	510.7	350
EOG090X0867	Duplicated	GEXX01099934.1	507.2	350
EOG090X087A	Complete	GEXX01085222.1	408.0	282
EOG090X088H	Duplicated	GEXX01062332.1	374.3	235
EOG090X088H	Duplicated	GEXX01062334.1	374.4	235
EOG090X089S	Duplicated	GEXX01025843.1	219.5	269
EOG090X089S	Duplicated	GEXX01025844.1	220.1	275
EOG090X08AZ	Complete	GEXX01014426.1	566.3	297
EOG090X08BF	Complete	GEXX01099718.1	504.1	344
EOG090X08BJ	Complete	GEXX01027587.1	294.5	162
EOG090X08CD	Complete	GEXX01038049.1	202.9	245
EOG090X08DF	Complete	GEXX01070102.1	316.6	193
EOG090X08E0	Duplicated	GEXX01108057.1	304.4	240
EOG090X08E0	Duplicated	GEXX01108058.1	300.9	240
EOG090X08FA	Complete	GEXX01043840.1	257.5	338
EOG090X08GG	Duplicated	GEXX01020060.1	433.0	444
EOG090X08GG	Duplicated	GEXX01020061.1	429.5	468
EOG090X08IP	Complete	GEXX01051655.1	429.1	305
EOG090X08J3	Duplicated	GEXX01015647.1	545.8	314
EOG090X08J3	Duplicated	GEXX01015649.1	547.2	300
EOG090X08J3	Duplicated	GEXX01015650.1	547.4	300
EOG090X08JG	Complete	GEXX01016140.1	278.6	303
EOG090X08JJ	Complete	GEXX01042187.1	257.0	384
EOG090X08JU	Complete	GEXX01072831.1	149.9	186
EOG090X08KD	Duplicated	GEXX01065591.1	330.9	239
EOG090X08KD	Duplicated	GEXX01065592.1	331.3	243
EOG090X08KI	Complete	GEXX01029907.1	406.0	265
EOG090X08NC	Duplicated	GEXX01003985.1	430.2	301
EOG090X08NC	Duplicated	GEXX01003986.1	430.2	301
EOG090X08O3	Complete	GEXX01097902.1	214.3	262
EOG090X08OG	Complete	GEXX01044549.1	130.0	144
EOG090X08P9	Duplicated	GEXX01038632.1	370.5	300
EOG090X08P9	Duplicated	GEXX01038633.1	393.6	300
EOG090X08PA	Complete	GEXX01072614.1	510.9	398
EOG090X08PK	Complete	GEXX01043487.1	343.4	269
EOG090X08PQ	Complete	GEXX01080074.1	249.7	282
EOG090X08PR	Duplicated	GEXX01075457.1	212.5	164
EOG090X08PR	Duplicated	GEXX01075459.1	205.3	169
EOG090X08PR	Duplicated	GEXX01075459.1	210.3	153
EOG090X08QZ	Complete	GEXX01064555.1	483.5	276
EOG090X08S2	Complete	GEXX01117398.1	162.7	320
EOG090X08ST	Duplicated	GEXX01093224.1	357.8	274
EOG090X08ST	Duplicated	GEXX01093227.1	357.8	274
EOG090X08ST	Duplicated	GEXX01093229.1	357.9	274
EOG090X08SX	Complete	GEXX01070966.1	409.8	390
EOG090X08T4	Complete	GEXX01085565.1	445.5	282
EOG090X08TI	Duplicated	GEXX01037998.1	332.0	305
EOG090X08TI	Duplicated	GEXX01037999.1	331.7	305
EOG090X08VB	Duplicated	GEXX01006111.1	265.3	273
EOG090X08VB	Duplicated	GEXX01006112.1	273.7	343
EOG090X08VX	Duplicated	GEXX01008286.1	357.9	233
EOG090X08VX	Duplicated	GEXX01008287.1	358.0	233
EOG090X08W6	Complete	GEXX01028090.1	291.7	216
EOG090X08WB	Complete	GEXX01076707.1	517.1	369
EOG090X08WI	Complete	GEXX01084338.1	375.3	230
EOG090X08WK	Complete	GEXX01039474.1	200.6	297
EOG090X08WT	Complete	GEXX01102971.1	201.7	334
EOG090X08X5	Duplicated	GEXX01002157.1	295.9	301
EOG090X08X5	Duplicated	GEXX01002158.1	295.8	301
EOG090X08Y3	Complete	GEXX01057678.1	253.0	210
EOG090X08YX	Duplicated	GEXX01113413.1	534.4	330
EOG090X08YX	Duplicated	GEXX01113414.1	534.4	330
EOG090X08Z3	Complete	GEXX01032946.1	495.0	282
EOG090X0906	Complete	GEXX01011830.1	500.3	287
EOG090X090D	Duplicated	GEXX01016237.1	435.3	233
EOG090X090D	Duplicated	GEXX01016238.1	435.4	233
EOG090X090P	Duplicated	GEXX01091343.1	288.6	239
EOG090X090P	Duplicated	GEXX01091344.1	285.7	239
EOG090X091L	Complete	GEXX01037563.1	203.7	189
EOG090X092A	Complete	GEXX01084417.1	414.4	232
EOG090X093U	Duplicated	GEXX01119821.1	250.4	180
EOG090X093U	Duplicated	GEXX01119822.1	247.1	182
EOG090X093U	Duplicated	GEXX01119823.1	249.8	182
EOG090X094T	Complete	GEXX01023233.1	376.4	256
EOG090X096L	Complete	GEXX01097229.1	126.5	306
EOG090X0971	Duplicated	GEXX01107601.1	439.4	291
EOG090X0971	Duplicated	GEXX01107602.1	437.4	307
EOG090X0971	Duplicated	GEXX01107603.1	441.6	291
EOG090X097L	Complete	GEXX01027794.1	404.8	238
EOG090X0989	Complete	GEXX01117642.1	413.2	258
EOG090X098F	Duplicated	GEXX01069364.1	449.2	286
EOG090X098F	Duplicated	GEXX01069367.1	447.9	286
EOG090X098P	Complete	GEXX01037969.1	386.3	269
EOG090X098Y	Complete	GEXX01118129.1	448.4	224
EOG090X099V	Duplicated	GEXX01028652.1	233.4	174
EOG090X099V	Duplicated	GEXX01120215.1	231.7	174
EOG090X099V	Duplicated	GEXX01120216.1	231.7	174
EOG090X09A7	Complete	GEXX01022905.1	459.7	289
EOG090X09AY	Complete	GEXX01081754.1	301.9	223
EOG090X09BG	Complete	GEXX01046059.1	291.8	206
EOG090X09BQ	Complete	GEXX01080797.1	134.6	201
EOG090X09C5	Complete	GEXX01118164.1	234.6	236
EOG090X09CU	Complete	GEXX01009464.1	226.1	272
EOG090X09D3	Complete	GEXX01029744.1	465.8	267
EOG090X09DD	Complete	GEXX01027155.1	338.8	231
EOG090X09DI	Duplicated	GEXX01091648.1	373.2	359
EOG090X09DI	Duplicated	GEXX01091649.1	373.2	359
EOG090X09DZ	Complete	GEXX01034806.1	380.1	570
EOG090X09EK	Duplicated	GEXX01111779.1	315.6	223
EOG090X09EK	Duplicated	GEXX01111780.1	315.6	223
EOG090X09EZ	Duplicated	GEXX01035489.1	385.0	254
EOG090X09EZ	Duplicated	GEXX01035490.1	385.5	254
EOG090X09GI	Complete	GEXX01021714.1	124.1	162
EOG090X09GK	Complete	GEXX01001873.1	390.0	269
EOG090X09JT	Duplicated	GEXX01025723.1	360.1	254
EOG090X09JT	Duplicated	GEXX01025725.1	358.4	254
EOG090X09KD	Duplicated	GEXX01028079.1	377.7	215
EOG090X09KD	Duplicated	GEXX01028082.1	378.2	215
EOG090X09KD	Duplicated	GEXX01028083.1	378.1	215
EOG090X09LE	Complete	GEXX01026545.1	402.5	188
EOG090X09LQ	Complete	GEXX01039719.1	404.3	228
EOG090X09MN	Complete	GEXX01010860.1	278.5	221
EOG090X09NN	Duplicated	GEXX01007594.1	376.8	267
EOG090X09NN	Duplicated	GEXX01007597.1	373.3	270
EOG090X09NN	Duplicated	GEXX01007598.1	373.1	270
EOG090X09NR	Duplicated	GEXX01071745.1	318.5	249
EOG090X09NR	Duplicated	GEXX01071746.1	314.8	248
EOG090X09NT	Duplicated	GEXX01023816.1	315.1	255
EOG090X09NT	Duplicated	GEXX01044520.1	351.2	260
EOG090X09Q6	Complete	GEXX01107883.1	353.8	266
EOG090X09QP	Complete	GEXX01100600.1	176.6	139
EOG090X09QT	Complete	GEXX01039563.1	343.3	306
EOG090X09RW	Complete	GEXX01088804.1	391.6	272
EOG090X09SP	Complete	GEXX01049777.1	236.1	136
EOG090X09TN	Complete	GEXX01107510.1	117.4	165
EOG090X09TR	Missing
EOG090X09TV	Missing
EOG090X09U3	Complete	GEXX01077572.1	410.9	243
EOG090X09U6	Complete	GEXX01036233.1	351.7	245
EOG090X09U7	Duplicated	GEXX01113050.1	380.9	334
EOG090X09U7	Duplicated	GEXX01113052.1	361.4	339
EOG090X09UC	Duplicated	GEXX01101845.1	216.0	147
EOG090X09UC	Duplicated	GEXX01101846.1	204.8	160
EOG090X09UC	Duplicated	GEXX01101847.1	213.8	145
EOG090X09V8	Duplicated	GEXX01082846.1	314.9	205
EOG090X09V8	Duplicated	GEXX01082847.1	312.7	203
EOG090X09VM	Complete	GEXX01029692.1	349.9	194
EOG090X09VR	Duplicated	GEXX01022973.1	153.4	101
EOG090X09VR	Duplicated	GEXX01022974.1	153.0	101
EOG090X09WX	Complete	GEXX01021259.1	470.7	315
EOG090X09XM	Complete	GEXX01092236.1	243.8	211
EOG090X09YS	Duplicated	GEXX01078696.1	489.6	267
EOG090X09YS	Duplicated	GEXX01120552.1	449.2	255
EOG090X09ZA	Duplicated	GEXX01020525.1	424.4	267
EOG090X09ZA	Duplicated	GEXX01020526.1	413.1	267
EOG090X09ZG	Complete	GEXX01062862.1	163.5	137
EOG090X09ZU	Complete	GEXX01057705.1	356.0	284
EOG090X0A0R	Complete	GEXX01003396.1	290.0	182
EOG090X0A0V	Missing
EOG090X0A11	Duplicated	GEXX01009340.1	234.1	227
EOG090X0A11	Duplicated	GEXX01009341.1	233.9	231
EOG090X0A16	Duplicated	GEXX01025094.1	318.5	240
EOG090X0A16	Duplicated	GEXX01025095.1	324.9	267
EOG090X0A1W	Complete	GEXX01014603.1	329.3	232
EOG090X0A2Q	Complete	GEXX01055149.1	432.9	229
EOG090X0A33	Duplicated	GEXX01082213.1	420.3	260
EOG090X0A33	Duplicated	GEXX01082214.1	420.4	260
EOG090X0A3R	Complete	GEXX01072323.1	263.1	229
EOG090X0A4V	Complete	GEXX01107013.1	255.5	241
EOG090X0A55	Missing
EOG090X0A56	Duplicated	GEXX01018063.1	241.0	178
EOG090X0A56	Duplicated	GEXX01018064.1	240.7	178
EOG090X0A56	Duplicated	GEXX01018065.1	241.8	178
EOG090X0A5B	Complete	GEXX01002970.1	256.1	173
EOG090X0A5G	Complete	GEXX01072824.1	170.5	159
EOG090X0A5K	Complete	GEXX01100141.1	379.7	250
EOG090X0A5X	Duplicated	GEXX01007597.1	216.7	144
EOG090X0A5X	Duplicated	GEXX01007598.1	216.6	144
EOG090X0A5X	Duplicated	GEXX01007599.1	219.9	146
EOG090X0A6P	Complete	GEXX01082208.1	236.5	223
EOG090X0A8E	Complete	GEXX01074630.1	279.9	249
EOG090X0A8G	Duplicated	GEXX01056134.1	424.6	229
EOG090X0A8G	Duplicated	GEXX01122183.1	422.3	229
EOG090X0A8N	Duplicated	GEXX01110494.1	229.8	222
EOG090X0A8N	Duplicated	GEXX01110495.1	229.7	222
EOG090X0A90	Complete	GEXX01083434.1	276.7	278
EOG090X0A9P	Duplicated	GEXX01015628.1	75.2	191
EOG090X0A9P	Duplicated	GEXX01015631.1	75.5	191
EOG090X0A9P	Duplicated	GEXX01015632.1	78.2	192
EOG090X0AAB	Complete	GEXX01082646.1	251.7	270
EOG090X0ABW	Duplicated	GEXX01081681.1	147.2	156
EOG090X0ABW	Duplicated	GEXX01081682.1	129.1	130
EOG090X0ACL	Complete	GEXX01099675.1	256.8	197
EOG090X0ACT	Complete	GEXX01021753.1	231.0	241
EOG090X0ACU	Duplicated	GEXX01108239.1	414.3	303
EOG090X0ACU	Duplicated	GEXX01108240.1	414.6	303
EOG090X0ADH	Duplicated	GEXX01009323.1	225.9	187
EOG090X0ADH	Duplicated	GEXX01057590.1	222.3	187
EOG090X0ADH	Duplicated	GEXX01057591.1	222.4	187
EOG090X0ADS	Complete	GEXX01096204.1	170.1	316
EOG090X0ADZ	Complete	GEXX01108759.1	138.5	180
EOG090X0AE1	Duplicated	GEXX01059919.1	302.3	217
EOG090X0AE1	Duplicated	GEXX01059920.1	302.3	217
EOG090X0AGI	Duplicated	GEXX01052515.1	272.7	241
EOG090X0AGI	Duplicated	GEXX01052517.1	272.6	241
EOG090X0AGU	Complete	GEXX01098598.1	187.8	145
EOG090X0AH4	Complete	GEXX01035898.1	161.9	146
EOG090X0AI9	Complete	GEXX01054631.1	173.2	165
EOG090X0AIB	Complete	GEXX01093923.1	184.5	303
EOG090X0AIN	Complete	GEXX01000228.1	152.8	218
EOG090X0AJ3	Duplicated	GEXX01118966.1	307.0	187
EOG090X0AJ3	Duplicated	GEXX01118968.1	306.9	187
EOG090X0AJ3	Duplicated	GEXX01118971.1	307.1	187
EOG090X0AJZ	Complete	GEXX01052241.1	356.2	239
EOG090X0AKT	Duplicated	GEXX01047282.1	295.1	245
EOG090X0AKT	Duplicated	GEXX01047283.1	295.8	218
EOG090X0AKX	Complete	GEXX01111601.1	379.4	275
EOG090X0ALT	Complete	GEXX01046897.1	195.7	286
EOG090X0AMT	Complete	GEXX01027113.1	352.2	275
EOG090X0APE	Duplicated	GEXX01008969.1	186.4	184
EOG090X0APE	Duplicated	GEXX01008970.1	186.0	184
EOG090X0APF	Complete	GEXX01092683.1	202.6	228
EOG090X0APJ	Duplicated	GEXX01101111.1	180.9	158
EOG090X0APJ	Duplicated	GEXX01101112.1	180.5	158
EOG090X0APJ	Duplicated	GEXX01101113.1	181.4	158
EOG090X0AQE	Complete	GEXX01083558.1	137.0	126
EOG090X0AQG	Duplicated	GEXX01004607.1	247.0	169
EOG090X0AQG	Duplicated	GEXX01004608.1	247.0	169
EOG090X0AQH	Complete	GEXX01014159.1	296.9	213
EOG090X0AQP	Complete	GEXX01092071.1	180.2	243
EOG090X0AR4	Duplicated	GEXX01071321.1	259.1	232
EOG090X0AR4	Duplicated	GEXX01071324.1	259.1	232
EOG090X0ARF	Duplicated	GEXX01090287.1	349.3	314
