# BUSCO version is: 3.1.0 
# The lineage dataset is: arthropoda_odb9 (Creation date: 2017-02-07, number of species: 60, number of BUSCOs: 1066)
# To reproduce this run: python /usr/bin/run_BUSCO.py -i /cl_tmp/hahnc/Oribatid/transcriptomes/GEYB01.1.fsa_nt -o H_gibba.H_gibba.GEYB01.1 -l /usr/people/EDVZ/hahnc/BUSCOS/arthropoda_odb9/ -m transcriptome -c 8 --long
#
# Busco id	Status	Sequence	Score	Length
EOG090X04UC	Complete	GEYB01007256.1	153.0	131
EOG090X04UV	Complete	GEYB01105111.1	514.5	373
EOG090X04VI	Complete	GEYB01135350.1	565.1	407
EOG090X04W0	Duplicated	GEYB01019226.1	213.6	245
EOG090X04W0	Duplicated	GEYB01019227.1	214.8	245
EOG090X04WQ	Duplicated	GEYB01009200.1	520.5	497
EOG090X04WQ	Duplicated	GEYB01009202.1	520.7	496
EOG090X04WQ	Duplicated	GEYB01009203.1	520.6	496
EOG090X04WU	Complete	GEYB01103119.1	589.8	385
EOG090X04X8	Duplicated	GEYB01141150.1	542.3	381
EOG090X04X8	Duplicated	GEYB01141151.1	507.4	353
EOG090X04X8	Duplicated	GEYB01141161.1	550.4	383
EOG090X04XE	Duplicated	GEYB01017133.1	443.3	453
EOG090X04XE	Duplicated	GEYB01017137.1	406.4	316
EOG090X04Y3	Complete	GEYB01073418.1	569.6	352
EOG090X04YD	Complete	GEYB01108302.1	326.8	412
EOG090X04Z1	Complete	GEYB01105387.1	396.3	247
EOG090X04Z9	Complete	GEYB01141534.1	477.7	399
EOG090X04ZD	Complete	GEYB01113397.1	284.1	366
EOG090X0508	Duplicated	GEYB01099580.1	351.5	281
EOG090X0508	Duplicated	GEYB01099581.1	348.6	279
EOG090X050I	Duplicated	GEYB01112285.1	334.7	197
EOG090X050I	Duplicated	GEYB01112286.1	337.7	200
EOG090X050I	Duplicated	GEYB01112287.1	337.7	200
EOG090X0511	Complete	GEYB01011534.1	134.7	84
EOG090X0515	Duplicated	GEYB01127794.1	472.8	324
EOG090X0515	Duplicated	GEYB01127796.1	472.5	324
EOG090X0515	Duplicated	GEYB01127797.1	473.0	324
EOG090X051L	Duplicated	GEYB01003656.1	633.6	397
EOG090X051L	Duplicated	GEYB01003657.1	631.7	397
EOG090X051P	Duplicated	GEYB01101367.1	460.7	313
EOG090X051P	Duplicated	GEYB01101369.1	459.6	313
EOG090X054E	Complete	GEYB01118744.1	323.6	246
EOG090X055U	Complete	GEYB01060758.1	566.3	344
EOG090X057R	Complete	GEYB01113357.1	355.6	294
EOG090X058A	Duplicated	GEYB01023384.1	175.9	199
EOG090X058A	Duplicated	GEYB01023385.1	175.8	199
EOG090X058P	Complete	GEYB01089693.1	409.9	239
EOG090X059J	Duplicated	GEYB01018709.1	344.9	430
EOG090X059J	Duplicated	GEYB01018710.1	346.2	444
EOG090X05AC	Duplicated	GEYB01139213.1	354.0	306
EOG090X05AC	Duplicated	GEYB01139214.1	389.0	363
EOG090X05AE	Duplicated	GEYB01007802.1	548.3	400
EOG090X05AE	Duplicated	GEYB01007803.1	548.3	400
EOG090X05CB	Complete	GEYB01137481.1	567.5	328
EOG090X05CU	Complete	GEYB01091403.1	330.7	360
EOG090X05CZ	Duplicated	GEYB01096971.1	416.9	243
EOG090X05CZ	Duplicated	GEYB01096972.1	417.0	243
EOG090X05CZ	Duplicated	GEYB01096973.1	417.1	243
EOG090X05E1	Duplicated	GEYB01099608.1	457.1	339
EOG090X05E1	Duplicated	GEYB01099609.1	466.6	345
EOG090X05E6	Complete	GEYB01106607.1	557.3	437
EOG090X05EE	Duplicated	GEYB01127361.1	593.9	388
EOG090X05EE	Duplicated	GEYB01127362.1	593.9	388
EOG090X05EE	Duplicated	GEYB01127363.1	593.9	388
EOG090X05GA	Complete	GEYB01113107.1	457.1	396
EOG090X05H4	Complete	GEYB01132391.1	484.2	266
EOG090X05H5	Duplicated	GEYB01139626.1	184.4	127
EOG090X05H5	Duplicated	GEYB01139627.1	194.7	117
EOG090X05H5	Duplicated	GEYB01139628.1	184.5	127
EOG090X05J1	Duplicated	GEYB01113006.1	516.2	268
EOG090X05J1	Duplicated	GEYB01113007.1	516.2	268
EOG090X05J1	Duplicated	GEYB01113008.1	516.2	268
EOG090X05JJ	Complete	GEYB01020820.1	305.7	356
EOG090X05JX	Complete	GEYB01100022.1	483.3	364
EOG090X05KU	Complete	GEYB01089950.1	517.8	298
EOG090X05LM	Fragmented	GEYB01094234.1	279.2	136
EOG090X05NC	Duplicated	GEYB01110665.1	562.0	342
EOG090X05NC	Duplicated	GEYB01110667.1	562.2	342
EOG090X05NC	Duplicated	GEYB01110675.1	561.9	342
EOG090X05NI	Duplicated	GEYB01059277.1	291.8	223
EOG090X05NI	Duplicated	GEYB01059278.1	292.6	223
EOG090X05NI	Duplicated	GEYB01106791.1	302.2	231
EOG090X05NZ	Complete	GEYB01110189.1	292.3	251
EOG090X05OW	Complete	GEYB01055787.1	541.6	358
EOG090X05Q1	Complete	GEYB01023140.1	179.5	297
EOG090X05QS	Complete	GEYB01001254.1	377.2	303
EOG090X05QT	Complete	GEYB01079817.1	466.0	339
EOG090X05RK	Complete	GEYB01011593.1	415.9	286
EOG090X05RM	Complete	GEYB01114931.1	776.5	695
EOG090X05RX	Complete	GEYB01001831.1	556.6	359
EOG090X05S8	Missing
EOG090X05SW	Duplicated	GEYB01138527.1	305.5	349
EOG090X05SW	Duplicated	GEYB01138528.1	307.1	351
EOG090X05T8	Complete	GEYB01007446.1	587.9	418
EOG090X05UC	Duplicated	GEYB01040952.1	416.9	314
EOG090X05UC	Duplicated	GEYB01040953.1	417.5	314
EOG090X05V1	Complete	GEYB01022628.1	373.8	317
EOG090X05V9	Complete	GEYB01045899.1	385.6	325
EOG090X05VA	Duplicated	GEYB01107852.1	392.5	279
EOG090X05VA	Duplicated	GEYB01107853.1	432.4	294
EOG090X05VD	Complete	GEYB01007591.1	449.0	365
EOG090X05X4	Complete	GEYB01094615.1	379.4	291
EOG090X05X9	Complete	GEYB01072009.1	291.5	369
EOG090X05XL	Complete	GEYB01124302.1	159.9	400
EOG090X05Z0	Duplicated	GEYB01084884.1	424.4	330
EOG090X05Z0	Duplicated	GEYB01084885.1	386.1	330
EOG090X05ZS	Complete	GEYB01052972.1	582.0	401
EOG090X060Z	Complete	GEYB01094591.1	634.7	297
EOG090X0615	Fragmented	GEYB01022513.1	32.0	136
EOG090X064W	Duplicated	GEYB01014090.1	662.5	478
EOG090X064W	Duplicated	GEYB01014091.1	662.4	478
EOG090X0662	Complete	GEYB01074563.1	558.2	307
EOG090X0665	Complete	GEYB01113134.1	553.0	396
EOG090X067V	Complete	GEYB01065468.1	485.8	284
EOG090X0687	Complete	GEYB01003570.1	309.4	335
EOG090X0689	Complete	GEYB01072818.1	382.8	275
EOG090X069C	Complete	GEYB01028659.1	155.3	177
EOG090X069M	Complete	GEYB01080259.1	497.1	347
EOG090X06A5	Duplicated	GEYB01137712.1	424.5	310
EOG090X06A5	Duplicated	GEYB01137714.1	424.7	310
EOG090X06A5	Duplicated	GEYB01137718.1	424.4	310
EOG090X06AF	Duplicated	GEYB01040159.1	336.1	316
EOG090X06AF	Duplicated	GEYB01040160.1	329.1	315
EOG090X06BA	Duplicated	GEYB01092259.1	277.8	250
EOG090X06BA	Duplicated	GEYB01092260.1	268.8	300
EOG090X06BA	Duplicated	GEYB01092261.1	276.3	250
EOG090X06CC	Duplicated	GEYB01017808.1	314.9	215
EOG090X06CC	Duplicated	GEYB01017810.1	317.9	214
EOG090X06E3	Complete	GEYB01133027.1	323.2	297
EOG090X06E6	Duplicated	GEYB01035880.1	331.4	393
EOG090X06E6	Duplicated	GEYB01035881.1	285.7	365
EOG090X06E6	Duplicated	GEYB01035882.1	289.5	368
EOG090X06EY	Complete	GEYB01091555.1	673.7	414
EOG090X06GA	Duplicated	GEYB01011318.1	547.3	301
EOG090X06GA	Duplicated	GEYB01011320.1	546.9	301
EOG090X06GA	Duplicated	GEYB01011322.1	547.1	301
EOG090X06GX	Duplicated	GEYB01112712.1	426.8	330
EOG090X06GX	Duplicated	GEYB01112713.1	427.1	330
EOG090X06GX	Duplicated	GEYB01112714.1	427.0	330
EOG090X06H8	Complete	GEYB01115284.1	107.4	150
EOG090X06HD	Complete	GEYB01036919.1	276.6	311
EOG090X06IH	Duplicated	GEYB01065587.1	546.6	300
EOG090X06IH	Duplicated	GEYB01065588.1	546.3	300
EOG090X06IP	Duplicated	GEYB01100959.1	170.5	158
EOG090X06IP	Duplicated	GEYB01100960.1	170.1	187
EOG090X06IP	Duplicated	GEYB01100961.1	170.4	187
EOG090X06J2	Complete	GEYB01020018.1	465.3	285
EOG090X06JG	Complete	GEYB01006676.1	577.6	306
EOG090X06K5	Duplicated	GEYB01138947.1	511.2	290
EOG090X06K5	Duplicated	GEYB01138948.1	512.5	290
EOG090X06K5	Duplicated	GEYB01138949.1	509.9	290
EOG090X06K9	Complete	GEYB01098429.1	563.8	335
EOG090X06KU	Complete	GEYB01095513.1	256.0	197
EOG090X06MA	Missing
EOG090X06NC	Complete	GEYB01102329.1	352.7	290
EOG090X06NK	Complete	GEYB01072808.1	303.4	254
EOG090X06OK	Complete	GEYB01113247.1	378.7	325
EOG090X06Q2	Duplicated	GEYB01105199.1	328.1	195
EOG090X06Q2	Duplicated	GEYB01105200.1	328.2	195
EOG090X06Q2	Duplicated	GEYB01105202.1	327.9	195
EOG090X06Q3	Duplicated	GEYB01054918.1	222.0	231
EOG090X06Q3	Duplicated	GEYB01054929.1	222.0	231
EOG090X06RJ	Complete	GEYB01101345.1	410.2	306
EOG090X06RW	Duplicated	GEYB01102981.1	382.5	295
EOG090X06RW	Duplicated	GEYB01102982.1	382.7	295
EOG090X06SF	Duplicated	GEYB01111175.1	188.5	299
EOG090X06SF	Duplicated	GEYB01136845.1	188.8	412
EOG090X06SH	Duplicated	GEYB01134621.1	376.5	292
EOG090X06SH	Duplicated	GEYB01134622.1	376.5	292
EOG090X06SP	Complete	GEYB01104917.1	314.8	358
EOG090X06T3	Complete	GEYB01100952.1	58.2	165
EOG090X06TI	Complete	GEYB01078414.1	132.9	193
EOG090X06TJ	Complete	GEYB01033480.1	471.3	269
EOG090X06TU	Complete	GEYB01104327.1	375.6	324
EOG090X06UY	Complete	GEYB01090453.1	534.6	331
EOG090X06V5	Duplicated	GEYB01095178.1	158.9	117
EOG090X06V5	Duplicated	GEYB01109635.1	161.1	117
EOG090X06VP	Complete	GEYB01079598.1	315.1	268
EOG090X06W8	Complete	GEYB01024853.1	468.2	276
EOG090X06W9	Duplicated	GEYB01000616.1	222.6	205
EOG090X06W9	Duplicated	GEYB01000617.1	233.9	226
EOG090X06XN	Duplicated	GEYB01098310.1	656.7	417
EOG090X06XN	Duplicated	GEYB01098311.1	647.3	485
EOG090X06XP	Missing
EOG090X06XW	Duplicated	GEYB01075456.1	388.5	243
EOG090X06XW	Duplicated	GEYB01107089.1	386.0	243
EOG090X06Y8	Duplicated	GEYB01107431.1	566.2	317
EOG090X06Y8	Duplicated	GEYB01107433.1	566.4	317
EOG090X06Y8	Duplicated	GEYB01107440.1	566.5	324
EOG090X06YP	Duplicated	GEYB01108622.1	428.6	384
EOG090X06YP	Duplicated	GEYB01108626.1	427.6	384
EOG090X0702	Complete	GEYB01085534.1	212.4	290
EOG090X0719	Missing
EOG090X071P	Duplicated	GEYB01045819.1	170.8	300
EOG090X071P	Duplicated	GEYB01045822.1	174.5	274
EOG090X071P	Duplicated	GEYB01045823.1	174.6	274
EOG090X072H	Duplicated	GEYB01140455.1	388.5	257
EOG090X072H	Duplicated	GEYB01140456.1	389.2	257
EOG090X072S	Duplicated	GEYB01022827.1	323.5	307
EOG090X072S	Duplicated	GEYB01022828.1	366.8	357
EOG090X073E	Complete	GEYB01081896.1	531.6	289
EOG090X073W	Complete	GEYB01005116.1	246.4	312
EOG090X0755	Complete	GEYB01100770.1	166.7	213
EOG090X076M	Complete	GEYB01139422.1	523.2	420
EOG090X076S	Complete	GEYB01100301.1	393.9	285
EOG090X076T	Duplicated	GEYB01054061.1	85.6	218
EOG090X076T	Duplicated	GEYB01054064.1	83.4	257
EOG090X0770	Complete	GEYB01108772.1	512.5	300
EOG090X0784	Complete	GEYB01120340.1	612.4	477
EOG090X078K	Complete	GEYB01017559.1	124.4	153
EOG090X078Z	Duplicated	GEYB01018457.1	555.6	283
EOG090X078Z	Duplicated	GEYB01018458.1	582.9	291
EOG090X07AI	Complete	GEYB01033988.1	690.0	405
EOG090X07AW	Complete	GEYB01113255.1	644.3	424
EOG090X07B2	Complete	GEYB01099578.1	199.8	199
EOG090X07B6	Complete	GEYB01081393.1	104.8	266
EOG090X07BN	Complete	GEYB01103956.1	210.4	118
EOG090X07BV	Duplicated	GEYB01030866.1	601.6	343
EOG090X07BV	Duplicated	GEYB01030867.1	622.7	357
EOG090X07CE	Complete	GEYB01049047.1	375.4	247
EOG090X07CF	Complete	GEYB01052566.1	582.5	289
EOG090X07D3	Duplicated	GEYB01051072.1	405.3	293
EOG090X07D3	Duplicated	GEYB01051073.1	407.7	272
EOG090X07D3	Duplicated	GEYB01051075.1	407.9	272
EOG090X07E2	Complete	GEYB01072441.1	529.0	296
EOG090X07E6	Complete	GEYB01004331.1	167.9	360
EOG090X07ET	Duplicated	GEYB01139001.1	366.6	326
EOG090X07ET	Duplicated	GEYB01139002.1	366.6	326
EOG090X07G2	Complete	GEYB01100645.1	539.2	305
EOG090X07H9	Complete	GEYB01095021.1	247.4	319
EOG090X07HG	Duplicated	GEYB01023888.1	451.6	290
EOG090X07HG	Duplicated	GEYB01023890.1	446.5	290
EOG090X07HN	Complete	GEYB01071601.1	344.2	274
EOG090X07I2	Complete	GEYB01105287.1	343.9	269
EOG090X07IA	Duplicated	GEYB01087615.1	290.9	213
EOG090X07IA	Duplicated	GEYB01115942.1	283.7	231
EOG090X07IC	Complete	GEYB01136261.1	327.5	209
EOG090X07J3	Duplicated	GEYB01012327.1	438.5	295
EOG090X07J3	Duplicated	GEYB01012328.1	438.3	295
EOG090X07J4	Duplicated	GEYB01010455.1	335.5	264
EOG090X07J4	Duplicated	GEYB01010458.1	335.5	264
EOG090X07J8	Duplicated	GEYB01025764.1	502.4	413
EOG090X07J8	Duplicated	GEYB01025765.1	503.5	382
EOG090X07J8	Duplicated	GEYB01025766.1	503.0	382
EOG090X07JL	Complete	GEYB01059899.1	610.8	328
EOG090X07K0	Complete	GEYB01082741.1	451.6	242
EOG090X07KM	Duplicated	GEYB01030163.1	379.2	255
EOG090X07KM	Duplicated	GEYB01030164.1	343.6	233
EOG090X07KN	Complete	GEYB01137609.1	416.2	289
EOG090X07KO	Duplicated	GEYB01110555.1	268.3	264
EOG090X07KO	Duplicated	GEYB01110557.1	268.5	264
EOG090X07KO	Duplicated	GEYB01110558.1	267.8	263
EOG090X07KR	Duplicated	GEYB01117900.1	344.4	224
EOG090X07KR	Duplicated	GEYB01117903.1	359.2	247
EOG090X07KR	Duplicated	GEYB01117906.1	359.2	247
EOG090X07L3	Duplicated	GEYB01098457.1	404.8	270
EOG090X07L3	Duplicated	GEYB01098458.1	431.0	277
EOG090X07L3	Duplicated	GEYB01098460.1	404.1	269
EOG090X07LH	Complete	GEYB01081600.1	325.8	269
EOG090X07MB	Complete	GEYB01131542.1	426.8	235
EOG090X07N7	Duplicated	GEYB01025353.1	366.5	242
EOG090X07N7	Duplicated	GEYB01025354.1	366.5	242
EOG090X07N9	Complete	GEYB01088029.1	410.2	273
EOG090X07NA	Complete	GEYB01009424.1	240.0	328
EOG090X07NG	Complete	GEYB01078341.1	238.0	194
EOG090X07NR	Duplicated	GEYB01092312.1	148.9	178
EOG090X07NR	Duplicated	GEYB01092313.1	148.4	173
EOG090X07NU	Duplicated	GEYB01065579.1	452.2	261
EOG090X07NU	Duplicated	GEYB01065580.1	452.2	261
EOG090X07NZ	Duplicated	GEYB01013776.1	436.0	295
EOG090X07NZ	Duplicated	GEYB01013777.1	436.9	295
EOG090X07NZ	Duplicated	GEYB01013778.1	436.1	295
EOG090X07PD	Duplicated	GEYB01014670.1	173.1	322
EOG090X07PD	Duplicated	GEYB01014671.1	175.2	414
EOG090X07PL	Duplicated	GEYB01108822.1	309.5	229
EOG090X07PL	Duplicated	GEYB01108823.1	309.6	229
EOG090X07QN	Complete	GEYB01028504.1	565.2	333
EOG090X07RL	Duplicated	GEYB01140870.1	210.6	304
EOG090X07RL	Duplicated	GEYB01140874.1	196.5	304
EOG090X07S3	Complete	GEYB01103995.1	229.2	295
EOG090X07S9	Complete	GEYB01050715.1	417.0	432
EOG090X07SD	Complete	GEYB01081927.1	242.9	206
EOG090X07SL	Complete	GEYB01094166.1	259.7	235
EOG090X07SU	Duplicated	GEYB01005737.1	177.3	271
EOG090X07SU	Duplicated	GEYB01005738.1	177.1	271
EOG090X07TK	Complete	GEYB01102453.1	244.5	169
EOG090X07TT	Complete	GEYB01043808.1	547.7	306
EOG090X07UV	Complete	GEYB01106655.1	388.6	265
EOG090X07V0	Complete	GEYB01040769.1	46.6	141
EOG090X07VJ	Complete	GEYB01003895.1	255.9	267
EOG090X07W1	Complete	GEYB01030556.1	369.9	334
EOG090X07WF	Complete	GEYB01113037.1	527.2	288
EOG090X07WR	Complete	GEYB01088833.1	298.0	251
EOG090X07XQ	Complete	GEYB01134862.1	285.3	283
EOG090X07YB	Complete	GEYB01092375.1	147.5	483
EOG090X07YX	Duplicated	GEYB01114555.1	206.2	289
EOG090X07YX	Duplicated	GEYB01114556.1	216.1	284
EOG090X080D	Complete	GEYB01036648.1	373.2	267
EOG090X080R	Complete	GEYB01012402.1	236.5	271
EOG090X081J	Missing
EOG090X081V	Complete	GEYB01085763.1	504.1	261
EOG090X081X	Complete	GEYB01134237.1	393.8	271
EOG090X0822	Duplicated	GEYB01073786.1	610.8	325
EOG090X0822	Duplicated	GEYB01133841.1	609.4	372
EOG090X083C	Complete	GEYB01101933.1	414.3	227
EOG090X083V	Complete	GEYB01028156.1	306.3	262
EOG090X0840	Complete	GEYB01102521.1	487.1	270
EOG090X0844	Complete	GEYB01034729.1	60.6	203
EOG090X084E	Complete	GEYB01140741.1	206.8	346
EOG090X0856	Duplicated	GEYB01125694.1	300.3	1151
EOG090X0856	Duplicated	GEYB01125695.1	287.0	1142
EOG090X085R	Duplicated	GEYB01141106.1	349.6	299
EOG090X085R	Duplicated	GEYB01141110.1	348.4	299
EOG090X085S	Duplicated	GEYB01096383.1	98.1	241
EOG090X085S	Duplicated	GEYB01096386.1	97.6	241
EOG090X085T	Duplicated	GEYB01105091.1	283.1	235
EOG090X085T	Duplicated	GEYB01105094.1	294.6	231
EOG090X085T	Duplicated	GEYB01105095.1	284.1	223
EOG090X0864	Complete	GEYB01094162.1	473.8	369
EOG090X0867	Duplicated	GEYB01040830.1	506.1	320
EOG090X0867	Duplicated	GEYB01040834.1	506.3	320
EOG090X0867	Duplicated	GEYB01040836.1	506.1	320
EOG090X087A	Complete	GEYB01139499.1	401.7	291
EOG090X088H	Complete	GEYB01090714.1	376.4	234
EOG090X089S	Complete	GEYB01138946.1	219.9	244
EOG090X08AZ	Complete	GEYB01069264.1	569.5	297
EOG090X08BF	Duplicated	GEYB01101374.1	515.8	346
EOG090X08BF	Duplicated	GEYB01101375.1	516.0	346
EOG090X08BJ	Complete	GEYB01109927.1	298.2	161
EOG090X08CD	Duplicated	GEYB01138182.1	155.0	195
EOG090X08CD	Duplicated	GEYB01138183.1	155.1	195
EOG090X08DF	Complete	GEYB01142300.1	315.9	168
EOG090X08E0	Duplicated	GEYB01101115.1	309.5	239
EOG090X08E0	Duplicated	GEYB01101116.1	309.1	238
EOG090X08FA	Complete	GEYB01031553.1	262.6	307
EOG090X08GG	Complete	GEYB01028184.1	431.0	450
EOG090X08IP	Complete	GEYB01000561.1	430.0	303
EOG090X08J3	Duplicated	GEYB01100186.1	538.3	315
EOG090X08J3	Duplicated	GEYB01100187.1	520.2	315
EOG090X08JG	Duplicated	GEYB01110657.1	267.9	297
EOG090X08JG	Duplicated	GEYB01110658.1	263.0	296
EOG090X08JG	Duplicated	GEYB01110659.1	265.6	297
EOG090X08JJ	Complete	GEYB01009099.1	253.3	304
EOG090X08JU	Duplicated	GEYB01110721.1	163.7	156
EOG090X08JU	Duplicated	GEYB01110722.1	163.8	156
EOG090X08JU	Duplicated	GEYB01110725.1	163.7	156
EOG090X08KD	Duplicated	GEYB01032364.1	344.8	243
EOG090X08KD	Duplicated	GEYB01032365.1	344.5	271
EOG090X08KD	Duplicated	GEYB01032367.1	344.7	239
EOG090X08KI	Complete	GEYB01047043.1	406.0	265
EOG090X08NC	Duplicated	GEYB01069480.1	382.8	212
EOG090X08NC	Duplicated	GEYB01072064.1	418.8	360
EOG090X08O3	Duplicated	GEYB01036242.1	191.6	305
EOG090X08O3	Duplicated	GEYB01036243.1	174.8	311
EOG090X08OG	Complete	GEYB01055268.1	121.1	164
EOG090X08P9	Duplicated	GEYB01029386.1	385.6	300
EOG090X08P9	Duplicated	GEYB01029390.1	384.7	300
EOG090X08PA	Complete	GEYB01139423.1	525.1	387
EOG090X08PK	Complete	GEYB01102818.1	343.5	321
EOG090X08PQ	Complete	GEYB01082774.1	252.9	369
EOG090X08PR	Complete	GEYB01013775.1	421.3	321
EOG090X08QZ	Complete	GEYB01112171.1	475.4	312
EOG090X08S2	Complete	GEYB01007485.1	171.1	364
EOG090X08ST	Complete	GEYB01095075.1	362.8	274
EOG090X08SX	Complete	GEYB01029381.1	398.2	390
EOG090X08T4	Complete	GEYB01115010.1	452.0	313
EOG090X08TI	Duplicated	GEYB01034998.1	334.8	347
EOG090X08TI	Duplicated	GEYB01034999.1	334.6	347
EOG090X08TI	Duplicated	GEYB01035002.1	334.6	347
EOG090X08VB	Complete	GEYB01037596.1	267.1	367
EOG090X08VX	Complete	GEYB01074528.1	355.6	233
EOG090X08W6	Complete	GEYB01104592.1	294.0	212
EOG090X08WB	Complete	GEYB01096550.1	506.2	405
EOG090X08WI	Complete	GEYB01032215.1	381.5	230
EOG090X08WK	Complete	GEYB01033613.1	191.4	236
EOG090X08WT	Complete	GEYB01081747.1	386.1	474
EOG090X08X5	Complete	GEYB01078295.1	312.6	283
EOG090X08Y3	Duplicated	GEYB01097627.1	241.6	229
EOG090X08Y3	Duplicated	GEYB01097628.1	266.2	230
EOG090X08Y3	Duplicated	GEYB01097630.1	266.2	230
EOG090X08YX	Complete	GEYB01088731.1	547.3	330
EOG090X08Z3	Complete	GEYB01138490.1	500.1	282
EOG090X0906	Complete	GEYB01080785.1	502.1	287
EOG090X090D	Duplicated	GEYB01123532.1	433.5	250
EOG090X090D	Duplicated	GEYB01123535.1	433.5	250
EOG090X090D	Duplicated	GEYB01123538.1	434.3	261
EOG090X090P	Duplicated	GEYB01125299.1	306.1	239
EOG090X090P	Duplicated	GEYB01125300.1	306.3	239
EOG090X091L	Duplicated	GEYB01009066.1	201.1	191
EOG090X091L	Duplicated	GEYB01009067.1	201.1	191
EOG090X092A	Complete	GEYB01027008.1	412.1	232
EOG090X093U	Duplicated	GEYB01113407.1	464.7	326
EOG090X093U	Duplicated	GEYB01113408.1	464.1	326
EOG090X093U	Duplicated	GEYB01113409.1	463.9	326
EOG090X094T	Duplicated	GEYB01132414.1	364.1	256
EOG090X094T	Duplicated	GEYB01132415.1	364.2	256
EOG090X094T	Duplicated	GEYB01132416.1	364.2	256
EOG090X096L	Complete	GEYB01031974.1	125.0	256
EOG090X0971	Duplicated	GEYB01057237.1	455.7	292
EOG090X0971	Duplicated	GEYB01057238.1	459.2	292
EOG090X097L	Duplicated	GEYB01097973.1	409.1	269
EOG090X097L	Duplicated	GEYB01097975.1	410.1	238
EOG090X0989	Complete	GEYB01093543.1	414.4	243
EOG090X098F	Duplicated	GEYB01115602.1	453.3	286
EOG090X098F	Duplicated	GEYB01115603.1	453.1	286
EOG090X098F	Duplicated	GEYB01115605.1	453.2	286
EOG090X098P	Complete	GEYB01094383.1	377.7	305
EOG090X098Y	Complete	GEYB01101715.1	450.3	224
EOG090X099V	Duplicated	GEYB01072058.1	228.4	201
EOG090X099V	Duplicated	GEYB01072059.1	227.6	174
EOG090X09A7	Complete	GEYB01023428.1	460.3	291
EOG090X09AY	Duplicated	GEYB01106025.1	307.2	234
EOG090X09AY	Duplicated	GEYB01106027.1	307.4	234
EOG090X09BG	Duplicated	GEYB01121525.1	289.6	206
EOG090X09BG	Duplicated	GEYB01121526.1	289.5	206
EOG090X09BQ	Duplicated	GEYB01092172.1	144.6	171
EOG090X09BQ	Duplicated	GEYB01092174.1	144.3	171
EOG090X09BQ	Duplicated	GEYB01092175.1	144.4	171
EOG090X09C5	Complete	GEYB01133714.1	231.7	236
EOG090X09CU	Complete	GEYB01134789.1	228.0	261
EOG090X09D3	Complete	GEYB01096382.1	466.1	266
EOG090X09DD	Complete	GEYB01125195.1	341.4	251
EOG090X09DI	Complete	GEYB01108141.1	362.8	419
EOG090X09DZ	Complete	GEYB01084042.1	388.1	590
EOG090X09EK	Duplicated	GEYB01035604.1	292.3	225
EOG090X09EK	Duplicated	GEYB01035605.1	292.3	225
EOG090X09EZ	Complete	GEYB01002679.1	391.2	254
EOG090X09GI	Complete	GEYB01079053.1	120.7	163
EOG090X09GK	Complete	GEYB01065510.1	404.5	269
EOG090X09JT	Complete	GEYB01093571.1	364.0	255
EOG090X09KD	Duplicated	GEYB01128200.1	379.4	213
EOG090X09KD	Duplicated	GEYB01128201.1	379.6	213
EOG090X09KD	Duplicated	GEYB01128202.1	379.8	213
EOG090X09LE	Complete	GEYB01001872.1	401.8	188
EOG090X09LQ	Complete	GEYB01072269.1	402.1	203
EOG090X09MN	Complete	GEYB01100993.1	294.6	232
EOG090X09NN	Complete	GEYB01026236.1	380.2	269
EOG090X09NR	Complete	GEYB01114691.1	319.9	249
EOG090X09NT	Complete	GEYB01039749.1	357.1	260
EOG090X09Q6	Complete	GEYB01005600.1	363.3	274
EOG090X09QP	Duplicated	GEYB01113856.1	184.5	139
EOG090X09QP	Duplicated	GEYB01113857.1	175.9	135
EOG090X09QP	Duplicated	GEYB01113858.1	176.4	134
EOG090X09QT	Complete	GEYB01082654.1	353.5	287
EOG090X09RW	Complete	GEYB01132676.1	388.6	272
EOG090X09SP	Complete	GEYB01080628.1	237.5	137
EOG090X09TN	Duplicated	GEYB01029208.1	130.8	184
EOG090X09TN	Duplicated	GEYB01029209.1	130.7	184
EOG090X09TN	Duplicated	GEYB01029210.1	130.7	184
EOG090X09TR	Missing
EOG090X09TV	Missing
EOG090X09U3	Complete	GEYB01142254.1	418.3	317
EOG090X09U6	Complete	GEYB01138429.1	355.8	244
EOG090X09U7	Duplicated	GEYB01107897.1	376.3	381
EOG090X09U7	Duplicated	GEYB01107898.1	376.3	381
EOG090X09UC	Duplicated	GEYB01041424.1	288.3	165
EOG090X09UC	Duplicated	GEYB01041425.1	288.2	166
EOG090X09UC	Duplicated	GEYB01074380.1	294.8	199
EOG090X09V8	Duplicated	GEYB01079587.1	405.1	274
EOG090X09V8	Duplicated	GEYB01079588.1	405.2	274
EOG090X09VM	Duplicated	GEYB01105484.1	337.9	214
EOG090X09VM	Duplicated	GEYB01105485.1	351.4	194
EOG090X09VR	Duplicated	GEYB01100411.1	154.2	101
EOG090X09VR	Duplicated	GEYB01100412.1	153.9	101
EOG090X09VR	Duplicated	GEYB01100414.1	153.9	101
EOG090X09WX	Complete	GEYB01100177.1	475.3	315
EOG090X09XM	Complete	GEYB01139558.1	243.8	213
EOG090X09YS	Duplicated	GEYB01069195.1	460.7	254
EOG090X09YS	Duplicated	GEYB01125015.1	496.9	267
EOG090X09ZA	Duplicated	GEYB01126904.1	422.5	267
